CrashNum,Street1,Street1Other,Street1Located,Street2,Street2Other,Street2Located,CrashDate,CrashTime,City,County,CountyLocated,X,Y
LVM191200136502,S 3RD ST,,S 3RD ST,HOOVER AVE,,HOOVER AVE,2019-12-29T00:00:00.000,2028,LAS VEGAS,CLARK,CLARK,666494.317999999,4003381.21639999
LVM220100105159,SPRING MOUNTAIN RD,,SPRING MOUNTAIN RD,STOBER BLVD,,STOBER BLVD,2022-01-26T00:00:00.000,2302,LAS VEGAS,CLARK,CLARK,661695.302099999,3999452.52529999
LVM230100023462,N MARTIN L KING BLVD,,N MARTIN L KING BLVD,HASSELL AVE,,HASSELL AVE,2023-01-06T00:00:00.000,1538,LAS VEGAS,CLARK,CLARK,665358.460599999,4007420.12289999
LVM190300129144,EDMOND ST,,EDMOND ST,W FLAMINGO RD,,W FLAMINGO RD,2019-03-27T00:00:00.000,715,LAS VEGAS,CLARK,CLARK,660897.270499999,3998161.25779999
LVM210600011488,STEWART AVE,,STEWART AVE,N NELLIS BLVD,,N NELLIS BLVD,2021-06-03T00:00:00.000,1231,LAS VEGAS,CLARK,CLARK,674140.4017,4004152.2203
LVM190400106888,N RAINBOW BLVD,,N RAINBOW BLVD,SMOKE RANCH RD,,SMOKE RANCH RD,2019-04-22T00:00:00.000,1245,LAS VEGAS,CLARK,CLARK,658023.9016,4007727.04869999
LVM230300060964,E OWENS AVE,,E OWENS AVE,RADWICK DR,,RADWICK DR,2023-03-14T00:00:00.000,2114,LAS VEGAS,CLARK,CLARK,677993.553399999,4006682.73269999
LVM201000093447,E CHARLESTON BLVD,,E CHARLESTON BLVD,S LAMB BLVD,,S LAMB BLVD,2020-10-22T00:00:00.000,804,,CLARK,CLARK,672561.622299999,4003280.6502
LVM221200007555,N HUALAPAI WAY,,N HUALAPAI WAY,W DEER SPRINGS WAY,,W DEER SPRINGS WAY,2022-12-02T00:00:00.000,2015,LAS VEGAS,CLARK,CLARK,651328.443599999,4016937.87849999
NLPD2109190016170,W DELHI AVE,,W DELHI AVE,CHACO CT,,CHACO CT,2021-09-19T00:00:00.000,2103,NORTH LAS VEGAS,CLARK,CLARK,662187.7126,4010178.5787
LVM220900110462,E RENO AVE,,E RENO AVE,SPENCER ST,,SPENCER ST,2022-09-27T00:00:00.000,2151,LAS VEGAS,CLARK,CLARK,668528.7297,3996352.7507
LVM190100101880,S FORT APACHE RD,,S FORT APACHE RD,W TROPICANA AVE,,W TROPICANA AVE,2019-01-22T00:00:00.000,1120,LAS VEGAS,CLARK,CLARK,653274.643199999,3996427.05169999
LVM190300030482,S MARYLAND PKWY,,S MARYLAND PKWY,VEGAS VALLEY DR,,VEGAS VALLEY DR,2019-03-07T00:00:00.000,948,LAS VEGAS,CLARK,CLARK,667637.343,4000743.21169999
LVM200800049071,N RAINBOW BLVD,,N RAINBOW BLVD,PEAK DR,,PEAK DR,2020-08-12T00:00:00.000,947,LAS VEGAS,CLARK,CLARK,658003.476499999,4008825.5864
RPD19-22328,SILVERADA BLVD,,SILVERADA BLVD,FANTASTIC DR,,FANTASTIC DR,2019-11-07T00:00:00.000,1741,RENO,WASHOE,WASHOE,260896.161,4381208.08049999
LVM230400040881,E FLAMINGO RD,,SR592,OTHER,S TAMARUS ST,TAMARUS ST,2023-04-10T00:00:00.000,6,LAS VEGAS,CLARK,CLARK,668089.249499999,3998275.24569999
NHP230200613,US93S,,US93N,OTHER,ELKO COUNTY MILE MARKER 141 ,Mile Post 141,2023-02-09T00:00:00.000,1716,JACKPOT,ELKO,ELKO,692811.5553,4650613.4703
RPD22-2243,MILL ST,,MILL ST,PARK ST,,PARK ST,2022-02-03T00:00:00.000,1704,RENO,WASHOE,WASHOE,258927.915799999,4378883.96169999
LVM190800106250,E DESERT INN RD,,E DESERT INN RD,PARKDALE AVE,,PARKDALE AVE,2019-08-21T00:00:00.000,2354,LAS VEGAS,CLARK,CLARK,672575.9714,4000134.09369999
LVM190300055506,N RAMPART BLVD,,N RAMPART BLVD,W CHEYENNE AVE,,W CHEYENNE AVE,2019-03-12T00:00:00.000,1252,LAS VEGAS,CLARK,CLARK,654708.6418,4009411.63629999
CCSO23-6235,N CARSON ST,,N CARSON ST,E COLLEGE PKWY,,E COLLEGE PKWY,2023-10-05T00:00:00.000,757,CARSON CITY,CARSON CITY,CARSON CITY,260500.2115,4341598.695
LVM190900043347,S DECATUR BLVD,,S DECATUR BLVD,EVERGREEN AVE,,EVERGREEN AVE,2019-09-09T00:00:00.000,2009,LAS VEGAS,CLARK,CLARK,661375.693599999,4003514.4472
LVM220900034323,S LAS VEGAS BLVD SB,,S LAS VEGAS BLVD SB,OTHER,PALAZZO DR,OTHER,2022-09-09T00:00:00.000,43,LAS VEGAS,CLARK,CLARK,667237.955199999,4004315.7769
LVM220200019274,OLIVE ST,,OLIVE ST,PALM ST,,PALM ST,2022-02-05T00:00:00.000,1456,LAS VEGAS,CLARK,CLARK,670818.177199999,4002871.8388
LVM230100096282,N NELLIS BLVD,,N NELLIS BLVD,LAS VEGAS BLVD,,SR604S,2023-01-24T00:00:00.000,1847,LAS VEGAS,CLARK,CLARK,674140.882,4011876.6184
RPD21-23788,E 4TH ST,,E 4TH ST,SAGE ST,,SAGE ST,2021-12-18T00:00:00.000,1830,RENO,WASHOE,WASHOE,260004.735999999,4379740.504
RPD22-22598,TYBO AVE,,TYBO AVE,MONITOR DR,,MONITOR DR,2022-12-06T00:00:00.000,1541,RENO,WASHOE,WASHOE,260639.483099999,4380367.29529999
LVM230300003533,W CHEYENNE AVE,,W CHEYENNE AVE,N MICHAEL WAY,,N MICHAEL WAY,2023-03-01T00:00:00.000,2018,LAS VEGAS,CLARK,CLARK,660281.0283,4009489.46949999
NHP211000383,OTHER,IR80 E,OTHER,OTHER,124MM,OTHER,2021-10-05T17:00:00.000,320,,PERSHING,PERSHING,389422.7774,4471047.10209999
LVM220900052432,TORREY PINES DR,,TORREY PINES DR,OTHER,FLAMINGO RD,FLAMINGO RD,2022-09-13T00:00:00.000,1525,LAS VEGAS,CLARK,CLARK,658951.423299999,3998099.3748
RPD19-21539,PLUMAS ST,,PLUMAS ST,CALIFORNIA AVE,,CALIFORNIA AVE,2019-10-26T00:00:00.000,2314,RENO,WASHOE,WASHOE,258265.1911,4378271.7234
LVM200500029963,ORLAND ST,,ORLAND ST,BROMLEY AVE,,BROMLEY AVE,2020-05-06T00:00:00.000,2101,LAS VEGAS,CLARK,CLARK,660067.050599999,4005030.30069999
LVM220300046978,E HARMON AVE,,E HARMON AVE,PARADISE RD,,PARADISE RD,2022-03-11T00:00:00.000,2308,LAS VEGAS,CLARK,CLARK,666167.283599999,3997505.24
LVM210700019623,WILBUR ST,S WILBUR ST,WILBUR ST,TONI AVE,E TONI AV,TONI AVE,2021-07-04T00:00:00.000,2126,LAS VEGAS,CLARK,CLARK,667314.8742,3996391.76469999
LVM231000092406,SAGE POINTE CIR,,SAGE POINTE CIR,SHORE BREEZE DR,,SHORE BREEZE DR,2023-10-27T00:00:00.000,1320,LAS VEGAS,CLARK,CLARK,654899.7121,4008002.26339999
LVM211200047730,E FLAMINGO RD,,E FLAMINGO RD,HOWARD HUGHES PKWY,,HOWARD HUGHES PKWY,2021-12-12T00:00:00.000,908,LAS VEGAS,CLARK,CLARK,665685.702399999,3998213.30159999
LVM210500017587,E CRAIG RD,,E CRAIG RD,AVIATION ST,,AVIATION ST,2021-05-04T00:00:00.000,1738,,CLARK,CLARK,674581.599899999,4012376.57709999
ELPD2020-09727,LAST CHANCE RD,,LAST CHANCE RD,CLARKSON DR,,CLARKSON DR,2020-05-28T00:00:00.000,516,ELKO,ELKO,ELKO,606366.082,4521315.3953
RPD22-15968,KIETZKE LN,,KIETZKE LN,MILL ST,,MILL ST,2022-08-27T00:00:00.000,1015,RENO,WASHOE,WASHOE,260249.4252,4378410.0227
NHP220201323,US395N,,US395N,CENTERTOWNE DR,,CENTERTOWNE DR,2022-02-19T00:00:00.000,1245,MINDEN,DOUGLAS,DOUGLAS,261174.150799999,4314443.5622
LVM210500094849,E FLAMINGO RD,,E FLAMINGO RD,S MARYLAND PKWY,,S MARYLAND PKWY,2021-05-20T00:00:00.000,2024,LAS VEGAS,CLARK,CLARK,667596.5124,3998261.5
LVM220700048179,FARM RD,,FARM RD,TULE SPRINGS RD,,TULE SPRINGS RD,2022-07-12T00:00:00.000,2152,LAS VEGAS,CLARK,CLARK,654561.977699999,4018493.22839999
LVM210100098846,N TORREY PINES DR,,N TORREY PINES DR,VEGAS DR,,VEGAS DR,2021-01-22T00:00:00.000,1513,LAS VEGAS,CLARK,CLARK,658869.331399999,4006491.02879999
HP23-22239,S PUEBLO BLVD,,S PUEBLO BLVD,BURKHOLDER BLVD,,BURKHOLDER BLVD,2023-11-10T00:00:00.000,750,HENDERSON,CLARK,CLARK,683868.5252,3989881.2991
LVM191100028103,W CHARLESTON BLVD,,W CHARLESTON BLVD,S TORREY PINES DR,,S TORREY PINES DR,2019-11-06T00:00:00.000,2109,LAS VEGAS,CLARK,CLARK,658782.9314,4003043.05949999
LVM211000034418,S CARSON ST,,S CARSON ST,W 3RD ST,3RD,W 3RD ST,2021-10-08T00:00:00.000,2257,LAS VEGAS,CLARK,CLARK,666888.242899999,4004329.07819999
LVM230100046143,VEGAS DR,,VEGAS DR,MICHAEL WAY,,MICHAEL WAY,2023-01-12T00:00:00.000,712,LAS VEGAS,CLARK,CLARK,660496.519199999,4006300.98139999
LVM220500101075,PINEWOOD HILLS DR,,PINEWOOD HILLS DR,GREENSPRING ST,,GREENSPRING ST,2022-05-25T00:00:00.000,1145,LAS VEGAS,CLARK,CLARK,653322.3887,4007690.3914
LVM230700119641,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,E BONANZA RD,,E BONANZA RD,2023-07-28T00:00:00.000,1302,LAS VEGAS,CLARK,CLARK,667564.4764,4005006.3967
RPD22-21925,N VIRGINIA ST,,N VIRGINIA ST,6TH ST,,6TH ST,2022-11-24T00:00:00.000,1752,RENO,WASHOE,WASHOE,,
LVM200300045233,SIRIUS AVE,,SIRIUS AVE,POLARIS AVE,,POLARIS AVE,2020-03-10T00:00:00.000,1944,LAS VEGAS,CLARK,CLARK,663240.9362,4000295.40479999
LVM210500066312,DUCKBILL AVE,,DUCKBILL AVE,WILDFIRE ST,,WILDFIRE ST,2021-05-14T00:00:00.000,2005,LAS VEGAS,CLARK,CLARK,667445.765399999,3989899.12759999
HP23-10492,SR582N,,BOULDER HWY NB,PALO VERDE DR,,PALO VERDE DR,2023-06-02T00:00:00.000,1421,HENDERSON,CLARK,CLARK,683385.524799999,3988570.41709999
LVM220800107787,S DECATUR BLVD,,S DECATUR BLVD,DOE AVE,,DOE AVE,2022-08-26T00:00:00.000,1913,LAS VEGAS,CLARK,CLARK,661204.6094,4002636.3166
LVM230800078805,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,E OGDEN AVE,,E OGDEN AVE,2023-08-22T00:00:00.000,1958,LAS VEGAS,CLARK,CLARK,667294.6375,4004451.60889999
HP22-18851,PALOMINO VILLAGE DR,,PALOMINO VILLAGE DR,MOUNTAIN RIDGE DR,,MOUNTAIN RIDGE DR,2022-09-26T00:00:00.000,2004,HENDERSON,CLARK,CLARK,673678.664699999,3987476.87429999
LVM201000106994,S DECATUR BLVD,,S DECATUR BLVD,W POST RD,,W POST RD,2020-10-25T00:00:00.000,331,,CLARK,CLARK,661371.641699999,3993884.20959999
LVM230400118788,W GOWAN RD,,W GOWAN RD,EL CAPITAN WAY,,EL CAPITAN WAY,2023-04-26T00:00:00.000,1634,LAS VEGAS,CLARK,CLARK,653853.1687,4010391.221
NLPD2302230003744,CIVIC CENTER DR,,CIVIC CENTER DR,TONOPAH AVE,,TONOPAH AVE,2023-02-23T00:00:00.000,1323,NORTH LAS VEGAS,CLARK,CLARK,669378.5465,4006907.8167
LVM190500108112,W OGDEN AVE,,W OGDEN AVE,N MAIN ST,,N MAIN ST,2019-05-22T00:00:00.000,1620,LAS VEGAS,CLARK,CLARK,666769.340099999,4004717.8263
LVM220900107197,E DESERT INN RD,,E DESERT INN RD,S MARYLAND PKWY,,S MARYLAND PKWY,2022-09-27T00:00:00.000,553,,CLARK,CLARK,667766.9905,3999952.06299999
LVM210100131358,E SUNSET RD,,E SUNSET RD,S EASTERN AVE,,S EASTERN AVE,2021-01-29T00:00:00.000,1810,LAS VEGAS,CLARK,CLARK,669384.689,3993525.62289999
NHP220500616,OTHER,E MCCARRAN,SR659,OTHER,E LINCOLN,E LINCOLN WAY,2022-05-10T00:00:00.000,916,,WASHOE,WASHOE,264907.5234,4379998.5106
RPD21-17753,NORTH HILLS BLVD,,NORTH HILLS BLVD,E GOLDEN VALLEY RD,,E GOLDEN VALLEY RD,2021-09-21T00:00:00.000,2048,RENO,WASHOE,WASHOE,256501.0196,4387660.9722
LVM190700027815,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,FOREMASTER LN,,FOREMASTER LN,2019-07-06T00:00:00.000,613,LAS VEGAS,CLARK,CLARK,667787.310899999,4006220.8953
ELPD2021-10359,CEDAR ST,,CEDAR ST,8TH ST,,8TH ST,2021-06-01T00:00:00.000,1535,ELKO,ELKO,ELKO,575323.4298,4507556.98049999
LVM200300011731,S TORREY PINES DR,,S TORREY PINES DR,W OAKEY BLVD,,W OAKEY BLVD,2020-03-03T00:00:00.000,1448,LAS VEGAS,CLARK,CLARK,658832.032899999,4002251.03199999
LVM200900052146,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,CAESARS PALACE DR,,CAESARS PALACE DR,2020-09-12T00:00:00.000,233,,CLARK,CLARK,664440.3826,3998521.138
LVM220600027341,S MARYLAND PKWY,,S MARYLAND PKWY,E RENO AVE,,E RENO AVE,2022-06-07T00:00:00.000,2225,LAS VEGAS,CLARK,CLARK,667722.653199999,3996318.0163
LVM220500123989,W OWENS AVE,,W OWENS AVE,H ST,,H ST,2022-05-30T00:00:00.000,1912,LAS VEGAS,CLARK,CLARK,666213.423499999,4006434.5305
LVM190300008006,W CHARLESTON BLVD,,W CHARLESTON BLVD,CAMPBELL DR,,CAMPBELL DR,2019-03-02T00:00:00.000,1636,LAS VEGAS,CLARK,CLARK,663406.1357,4003106.4589
NHP230600555,IR15S,,IR15S,TROPICANA AVE,,TROPICANA AVE,2023-06-09T00:00:00.000,450,LAS VEGAS,CLARK,CLARK,663749.209999999,3996952.3274
LVM211100015603,W DESERT INN RD,,W DESERT INN RD,WARNOCK RD,,WARNOCK RD,2021-11-04T00:00:00.000,1541,LAS VEGAS,CLARK,CLARK,661464.6918,3999858.89499999
LVM230500086321,W HACIENDA AVE,,W HACIENDA AVE,LINDELL RD,,LINDELL RD,2023-05-18T00:00:00.000,445,LAS VEGAS,CLARK,CLARK,660516.7412,3995747.0745
LVM220700075891,TREE LINE DR,,TREE LINE DR,E SAHARA AVE,,E SAHARA AVE,2022-07-19T00:00:00.000,2005,LAS VEGAS,CLARK,CLARK,676906.758799999,4001963.68359999
NLPD2211190022075,W CHEYENNE AVE,,SR574,SIMMONS ST,,SIMMONS ST,2022-11-19T00:00:00.000,2033,NORTH LAS VEGAS,CLARK,CLARK,663441.7953,4009614.87099999
LVM190100037517,E CHARLESTON BLVD,,E CHARLESTON BLVD,S 4TH ST,,S 4TH ST,2019-01-08T00:00:00.000,1531,LAS VEGAS,CLARK,CLARK,666508.6994,4003158.31599999
RPD23-9029,S VIRGINIA ST,,S VIRGINIA ST,GENTRY WAY,,GENTRY WAY,2023-05-23T00:00:00.000,2116,RENO,WASHOE,WASHOE,259407.474799999,4375412.2609
LVM211200065152,W WASHINGTON AVE,,W WASHINGTON AVE,ROBIN ST,,ROBIN ST,2021-12-16T00:00:00.000,1242,LAS VEGAS,CLARK,CLARK,664053.942999999,4005568.75139999
LVM190700090839,S FORT APACHE RD,,S FORT APACHE RD,W RENO AVE,,W RENO AVE,2019-07-18T00:00:00.000,2136,LAS VEGAS,CLARK,CLARK,653277.588999999,3995967.66579999
LVM220100107980,E CHARLESTON BLVD,,CHARLESTON BLVD,N 28TH ST,N 28TH ST,N 28TH ST,2022-01-27T00:00:00.000,1711,LAS VEGAS,CLARK,CLARK,669872.4632,4003216.9282
LVM230300023270,W HARMON AVE,,W HARMON AVE,DECATUR BLVD,,DECATUR BLVD,2023-03-06T00:00:00.000,1227,LAS VEGAS,CLARK,CLARK,661241.890999999,3997425.64279999
ELPD2021-19573,Mountain City Hwy,,Mountain City Hwy,Cimarron Way,,Cimarron Way,2021-10-11T00:00:00.000,1858,ELKO,ELKO,ELKO,602596.1414,4520720.1533
LVM210500003160,W CHARLESTON BLVD,,W CHARLESTON BLVD,S RANCHO DR,,S RANCHO DR,2021-05-01T00:00:00.000,1816,LAS VEGAS,CLARK,CLARK,664398.0541,4003117.5326
NHP221202158,IR580N,IR580,IR580N,OTHER,MM11,Mile Post 11,2022-12-29T00:00:00.000,646,,WASHOE,WASHOE,260061.830699999,4360217.1104
LVM200700112716,E HARMON AVE,,E HARMON AVE,S NELLIS BLVD,,S NELLIS BLVD,2020-07-26T00:00:00.000,1154,LAS VEGAS,CLARK,CLARK,674207.9927,3997615.3833
SPPD22-8202,SACRED CIR,,SACRED CIR,ALTESINO DR,,ALTESINO DR,2022-10-14T00:00:00.000,639,SPARKS,WASHOE,WASHOE,270674.733199999,4388444.3429
CCSO23-3129,SILVER SAGE DR,,SILVER SAGE DR,COLORADO ST,,COLORADO ST,2023-05-25T00:00:00.000,1520,CARSON CITY,CARSON CITY,CARSON CITY,261246.361899999,4336663.56369999
NHP210500495,GENTRY WAY,,GENTRY WAY,KIETZKE LN,,KIETZKE LN,2021-05-07T00:00:00.000,1616,RENO,WASHOE,WASHOE,260138.9742,4375418.1478
DCSO22SO21543,LAKE PKWY,,LAKE PKWY,OTHER,HARVEY'S CASINO PARKING LOT,US50E,2022-08-20T00:00:00.000,2141,STATELINE,DOUGLAS,DOUGLAS,244813.1003,4316811.2134
LVM190200010698,CINDYSUE ST,,CINDYSUE ST,ANDERSON LN,,ANDERSON LN,2019-02-03T00:00:00.000,1127,LAS VEGAS,CLARK,CLARK,663037.665199999,4007005.2039
RPD19-16230,E 6TH ST,,E 6TH ST,SPOKANE ST,,SPOKANE ST,2019-08-15T00:00:00.000,1956,RENO,WASHOE,WASHOE,259301.615799999,4379861.55509999
NHP210201786,OTHER,DURANGO S,OTHER,OTHER,DEER SPRINGS,OTHER,2021-02-27T00:00:00.000,1847,,CLARK,CLARK,653764.3404,4016853.8977
RPD23-18449,S WELLS AVE,,CRAMPTON ST - E TAYLOR ST ALY,CRAMPTON ST,,S WELLS AVE,2023-10-08T00:00:00.000,1753,RENO,WASHOE,WASHOE,258995.286399999,4377885.44199999
HP19-32938,MARKS ST,,MARKS ST,,,,2019-12-23T00:00:00.000,1920,HENDERSON,CLARK,CLARK,,
LVM190600137330,WHITE PLAINS DR,,WHITE PLAINS DR,W GOWAN RD,,W GOWAN RD,2019-06-29T00:00:00.000,951,LAS VEGAS,CLARK,CLARK,656695.5826,4010616.41999999
LVM190100084438,E LAKE MEAD BLVD,,E LAKE MEAD BLVD,LINCOLN RD,,LINCOLN RD,2019-01-18T00:00:00.000,1557,LAS VEGAS,CLARK,CLARK,672243.389399999,4007349.969
SPPD21-9357,PRATER WAY,,PRATER WAY,19TH ST,,19TH ST,2021-11-02T00:00:00.000,1344,SPARKS,WASHOE,WASHOE,262053.736399999,4380059.53539999
NLPD2102040002058,W CRAIG RD,,W CRAIG RD,OTHER,HOME DEPOT DR,OTHER,2021-02-04T00:00:00.000,830,NORTH LAS VEGAS,CLARK,CLARK,665603.463999999,4012076.39299999
LVM230800109458,W SAHARA AVE,,W SAHARA AVE,S FORT APACHE RD,,S FORT APACHE RD,2023-08-31T00:00:00.000,1121,LAS VEGAS,CLARK,CLARK,653155.3254,4001307.8833
RPD20-14332,VASSAR ST,,VASSAR ST,S WELLS AVE,,S WELLS AVE,2020-08-16T00:00:00.000,1401,RENO,WASHOE,WASHOE,259012.7587,4377446.65709999
LVM220400101277,N NELLIS BLVD,,N NELLIS BLVD,OTHER,TWAIN,OTHER,2022-04-24T00:00:00.000,1250,LAS VEGAS,CLARK,CLARK,674176.922899999,4010062.03449999
LVM200100052770,CAMBRIDGE ST,,CAMBRIDGE ST,E TWAIN AVE,,E TWAIN AVE,2020-01-11T00:00:00.000,2230,LAS VEGAS,CLARK,CLARK,667228.2361,3999097.34579999
LVM221000026487,S MARYLAND PKWY,,S MARYLAND PKWY,E TROPICANA AVE,,E TROPICANA AVE,2022-10-07T00:00:00.000,1617,LAS VEGAS,CLARK,CLARK,667714.3551,3996647.20529999
LVM200500038930,SWENSON ST,,SWENSON ST,E TWAIN AVE,,E TWAIN AVE,2020-05-08T00:00:00.000,1628,LAS VEGAS,CLARK,CLARK,666832.8918,3999019.31829999
NLPD2311100022552,E LAKE MEAD BLVD,,E LAKE MEAD BLVD,PALMER ST,,PALMER ST,2023-11-10T00:00:00.000,1940,NORTH LAS VEGAS,CLARK,CLARK,670542.1392,4007339.6651
LVM230300110267,S DURANGO DR,,S DURANGO DR,STARBOARD DR,,STARBOARD DR,2023-03-25T00:00:00.000,1927,LAS VEGAS,CLARK,CLARK,654850.859,4000596.5458
LVM200500089939,N RAINBOW BLVD,,N RAINBOW BLVD,W ALEXANDER RD,,W ALEXANDER RD,2020-05-18T00:00:00.000,2024,LAS VEGAS,CLARK,CLARK,657957.0142,4011229.00879999
LVM231200039816,WASHINGTON AVE,,WASHINGTON AVE,G ST,,G ST,2023-12-12T00:00:00.000,1721,LAS VEGAS,CLARK,CLARK,666318.9457,4005588.30169999
HP22-08985,PALO VERDE DR,,PALO VERDE DR,BURKHOLDER BLVD,,BURKHOLDER BLVD,2022-05-09T00:00:00.000,700,HENDERSON,CLARK,CLARK,683501.8843,3989970.49379999
LVM221200066502,VAN PATTEN ST,,VAN PATTEN PL,E SAHARA AVE,,E SAHARA AVE,2022-12-17T00:00:00.000,1140,LAS VEGAS,CLARK,CLARK,666589.7755,4001501.56049999
RPD21-16271,ODDIE BLVD,,ODDIE BLVD,SUTRO ST,,SUTRO ST,2021-09-02T00:00:00.000,2112,RENO,WASHOE,WASHOE,259516.6983,4381036.6611
LVM200400005211,BOULDER HWY,,BOULDER HWY,E DESERT INN RD,,E DESERT INN RD,2020-04-01T00:00:00.000,2213,LAS VEGAS,CLARK,CLARK,672407.5125,4000072.9002
LVM230500074885,EASTERN AVE,,EASTERN AVE,FLAMINGO RD,,SR592,2023-05-15T00:00:00.000,2117,LAS VEGAS,CLARK,CLARK,669275.3216,3998306.5742
NYSO21NY-2371,S PAHRUMP VLY,,S PAHRUMP VLY,E IDAHO ST,,E IDAHO ST,2021-06-13T00:00:00.000,2109,,NYE,NYE,590792.987499999,4004947.8208
LVM230900052187,OTHER,N RANCHO DR,SR599S/RANCHO DR,OTHER,W BONANZA RD,W BONANZA RD,2023-09-15T00:00:00.000,1322,LAS VEGAS,CLARK,CLARK,664042.501799999,4005148.6563
LVM190300130527,E FLAMINGO RD,,E FLAMINGO RD,MCLEOD DR,,MCLEOD DR,2019-03-27T00:00:00.000,1404,LAS VEGAS,CLARK,CLARK,670112.6642,3998359.7057
LVM220400008425,E LAKE MEAD BLVD,E LAKE MEAD BLVD,E LAKE MEAD BLVD,BONNIE LN,N BONNIE LANE,BONNIE LN,2022-04-02T00:00:00.000,2036,LAS VEGAS,CLARK,CLARK,675669.5745,4007483.00219999
LVM220800024420,S VALLEY VIEW BLVD,,S VALLEY VIEW BLVD,W ALI BABA LN,,W ALI BABA LN,2022-08-06T00:00:00.000,1814,LAS VEGAS,CLARK,CLARK,662957.036199999,3996049.448
LVM221000011785,S VALLEY VIEW BLVD,,SR592,FLAMINGO RD,,S VALLEY VIEW BLVD,2022-10-03T00:00:00.000,2305,LAS VEGAS,CLARK,CLARK,662822.202999999,3998279.3935
RPD19-17813,GENTRY WY,,GENTRY WY,KIETZKE LN,,KIETZKE LN,2019-09-04T00:00:00.000,1639,RENO,WASHOE,WASHOE,260167.016999999,4375417.5668
RPD23-10205,KEYSTONE AVE,,KEYSTONE AVE,W 4TH ST,,W 4TH ST,2023-06-11T00:00:00.000,2207,RENO,WASHOE,WASHOE,257040.7615,4379070.52779999
LVM231100053831,OTHER,BOULDER HWY,SR582S/BOULDER HWY,OTHER,MAYORGA ST,MAYORGA ST,2023-11-14T16:00:00.000,1805,LAS VEGAS,CLARK,CLARK,672578.130699999,3999893.15929999
LVM200900103091,S VALLEY VIEW BLVD,,S VALLEY VIEW BLVD,EL CONLON AVE,,EL CONLON AVE,2020-09-23T00:00:00.000,1558,LAS VEGAS,CLARK,CLARK,662779.5957,4001288.2774
LVM220300008004,N WALNUT RD,,N WALNUT RD,E GOWAN RD,,E GOWAN RD,2022-03-02T00:00:00.000,1842,LAS VEGAS,CLARK,CLARK,671715.9034,4010621.1268
NLPD1906250013060,INDUSTRIAL CENTER DR,,INDUSTRIAL CENTER DR,E ALEXANDER RD,,E ALEXANDER RD,2019-06-25T00:00:00.000,715,NORTH LAS VEGAS,CLARK,CLARK,670453.396599999,4011464.08899999
LVM221100015739,RIDGEDALE AVE,,RIDGEDALE AVE,S LAMB BLVD,,S LAMB BLVD,2022-11-03T00:00:00.000,2150,LAS VEGAS,CLARK,CLARK,672496.3113,4000498.2002
NLPD2205170009018,E LAKE MEAD BLVD,,E LAKE MEAD BLVD,MCDANIEL ST,,MCDANIEL ST,2022-05-17T00:00:00.000,1615,NORTH LAS VEGAS,CLARK,CLARK,668751.164699999,4007298.5712
NHP231001381,OTHER,IR580,WILLIAM ST,OTHER,US50 EAST,E WILLIAM ST TO IR580S INT5,2023-10-18T00:00:00.000,1150,,CARSON CITY,CARSON CITY,263175.906299999,4339718.5
LVM211200007500,N NELLIS BLVD,,N NELLIS BLVD,OTHER,CEDAR,OTHER,2021-12-02T00:00:00.000,1710,LAS VEGAS,CLARK,CLARK,674180.309899999,4009879.58469999
HP21-15308,MARKS ST,,MARKS ST,W GALLERIA DR,,W GALLERIA DR,2021-08-21T00:00:00.000,1658,HENDERSON,CLARK,CLARK,676675.949099999,3993591.3176
LVM220500075454,PIMA POINT AVE,,PIMA POINT AVE,HORSESHOE MESA ST,,HORSESHOE MESA ST,2022-05-19T00:00:00.000,846,,CLARK,CLARK,652649.799999999,3998704.70109999
LVM220200076072,BOULDER HWY S,,SR582N,E RUSSELL RD,,RUSSELL RD,2022-02-18T00:00:00.000,2145,LAS VEGAS,CLARK,CLARK,677077.978799999,3995207.56699999
LVM191000039786,W RUSSELL RD,,W RUSSELL RD,S HUALAPAI WAY,,S HUALAPAI WAY,2019-10-09T00:00:00.000,843,LAS VEGAS,CLARK,CLARK,651669.0717,3994703.4669
LVM190100113951,S 13TH ST,,S 13TH ST,E CHARLESTON BLVD,,E CHARLESTON BLVD,2019-01-24T00:00:00.000,1748,LAS VEGAS,CLARK,CLARK,667728.305499999,4003186.93129999
LVM230500073285,S LAMB BLVD,,S LAMB BLVD,OTHER,E CHARLESTON BLVD,SR159,2023-05-15T00:00:00.000,1514,LAS VEGAS,CLARK,CLARK,672684.680499999,4003176.4241
LVM201000064250,W PEBBLE RD,,W PEBBLE RD,ARVILLE ST,,ARVILLE ST,2020-10-15T00:00:00.000,922,,CLARK,CLARK,662191.446899999,3988558.80529999
LVM191000065525,W TROPICANA AVE,,W TROPICANA AVE,S GRAND CANYON DR,,S GRAND CANYON DR,2019-10-14T00:00:00.000,1557,LAS VEGAS,CLARK,CLARK,652567.239299999,3996380.5578
LVM220300103867,N MAIN ST,,N MAIN ST,W OGDEN AVE,,W OGDEN AVE,2022-03-25T00:00:00.000,1545,LAS VEGAS,CLARK,CLARK,666772.348,4004716.3015
